Date,Product_ID,Product_Name,Category,Sales_Quantity,Price,Current_Stock,Month,DayOfWeek,Season
2025-04-23,P009,Smartwatch,Electronics,81,5000,635,4,Wednesday,Summer
2025-04-23,P010,Camera,Electronics,200,30000,936,4,Wednesday,Summer
2025-04-23,P011,Speaker,Accessories,238,3500,593,4,Wednesday,Summer
2025-04-23,P012,Router,Networking,116,2500,1184,4,Wednesday,Summer
2025-04-23,P013,SSD,Storage,160,4500,667,4,Wednesday,Summer
2025-04-23,P014,Hard Disk,Storage,83,4000,914,4,Wednesday,Summer
2025-04-23,P015,USB Drive,Storage,193,700,712,4,Wednesday,Summer
2025-04-23,P016,Power Bank,Accessories,172,1200,717,4,Wednesday,Summer
2025-04-23,P017,Microphone,Accessories,54,2800,356,4,Wednesday,Summer
2025-04-23,P018,Projector,Office Equipment,231,35000,260,4,Wednesday,Summer
2025-04-23,P019,Gaming Console,Electronics,116,45000,1068,4,Wednesday,Summer
2025-04-23,P020,Webcam,Accessories,250,2200,1028,4,Wednesday,Summer
2025-04-24,P001,Laptop,Electronics,78,55000,1111,4,Thursday,Summer
2025-04-24,P002,Smartphone,Electronics,183,25000,1092,4,Thursday,Summer
2025-04-24,P003,Headphones,Accessories,89,2500,884,4,Thursday,Summer
2025-04-24,P004,Keyboard,Accessories,198,1500,1065,4,Thursday,Summer
2025-04-24,P005,Mouse,Accessories,89,800,924,4,Thursday,Summer
2025-04-24,P006,Monitor,Electronics,113,12000,981,4,Thursday,Summer
2025-04-24,P007,Printer,Office Equipment,179,15000,1101,4,Thursday,Summer
2025-04-24,P008,Tablet,Electronics,163,18000,723,4,Thursday,Summer
2025-04-24,P009,Smartwatch,Electronics,110,5000,383,4,Thursday,Summer
2025-04-24,P010,Camera,Electronics,67,30000,359,4,Thursday,Summer
2025-04-24,P011,Speaker,Accessories,170,3500,664,4,Thursday,Summer
2025-04-24,P012,Router,Networking,128,2500,1041,4,Thursday,Summer
2025-04-24,P013,SSD,Storage,112,4500,945,4,Thursday,Summer
2025-04-24,P014,Hard Disk,Storage,108,4000,507,4,Thursday,Summer
2025-04-24,P015,USB Drive,Storage,222,700,280,4,Thursday,Summer
2025-04-24,P016,Power Bank,Accessories,166,1200,980,4,Thursday,Summer
2025-04-24,P017,Microphone,Accessories,156,2800,616,4,Thursday,Summer
2025-04-24,P018,Projector,Office Equipment,250,35000,230,4,Thursday,Summer
2025-04-24,P019,Gaming Console,Electronics,85,45000,1148,4,Thursday,Summer
2025-04-24,P020,Webcam,Accessories,215,2200,1136,4,Thursday,Summer
2025-04-25,P001,Laptop,Electronics,178,55000,397,4,Friday,Summer
2025-04-25,P002,Smartphone,Electronics,100,25000,418,4,Friday,Summer
2025-04-25,P003,Headphones,Accessories,199,2500,876,4,Friday,Summer
2025-04-25,P004,Keyboard,Accessories,210,1500,509,4,Friday,Summer
2025-04-25,P005,Mouse,Accessories,109,800,257,4,Friday,Summer
2025-04-25,P006,Monitor,Electronics,220,12000,1178,4,Friday,Summer
2025-04-25,P007,Printer,Office Equipment,149,15000,221,4,Friday,Summer
2025-04-25,P008,Tablet,Electronics,177,18000,231,4,Friday,Summer
2025-04-25,P009,Smartwatch,Electronics,214,5000,456,4,Friday,Summer
2025-04-25,P010,Camera,Electronics,199,30000,652,4,Friday,Summer
2025-04-25,P011,Speaker,Accessories,173,3500,348,4,Friday,Summer
2025-04-25,P012,Router,Networking,89,2500,986,4,Friday,Summer
2025-04-25,P013,SSD,Storage,212,4500,923,4,Friday,Summer
2025-04-25,P014,Hard Disk,Storage,178,4000,880,4,Friday,Summer
2025-04-25,P015,USB Drive,Storage,113,700,770,4,Friday,Summer
2025-04-25,P016,Power Bank,Accessories,192,1200,773,4,Friday,Summer
2025-04-25,P017,Microphone,Accessories,81,2800,642,4,Friday,Summer
2025-04-25,P018,Projector,Office Equipment,162,35000,871,4,Friday,Summer
2025-04-25,P019,Gaming Console,Electronics,217,45000,436,4,Friday,Summer
2025-04-25,P020,Webcam,Accessories,186,2200,299,4,Friday,Summer
2025-04-26,P001,Laptop,Electronics,193,55000,1115,4,Saturday,Summer
2025-04-26,P002,Smartphone,Electronics,128,25000,703,4,Saturday,Summer
2025-04-26,P003,Headphones,Accessories,178,2500,877,4,Saturday,Summer
2025-04-26,P004,Keyboard,Accessories,165,1500,771,4,Saturday,Summer
2025-04-26,P005,Mouse,Accessories,229,800,468,4,Saturday,Summer
2025-04-26,P006,Monitor,Electronics,165,12000,843,4,Saturday,Summer
2025-04-26,P007,Printer,Office Equipment,201,15000,601,4,Saturday,Summer
2025-04-26,P008,Tablet,Electronics,57,18000,228,4,Saturday,Summer
2025-04-26,P009,Smartwatch,Electronics,152,5000,1025,4,Saturday,Summer
2025-04-26,P010,Camera,Electronics,156,30000,983,4,Saturday,Summer
2025-04-26,P011,Speaker,Accessories,51,3500,1127,4,Saturday,Summer
2025-04-26,P012,Router,Networking,231,2500,943,4,Saturday,Summer
2025-04-26,P013,SSD,Storage,192,4500,540,4,Saturday,Summer
2025-04-26,P014,Hard Disk,Storage,78,4000,767,4,Saturday,Summer
2025-04-26,P015,USB Drive,Storage,227,700,927,4,Saturday,Summer
2025-04-26,P016,Power Bank,Accessories,86,1200,429,4,Saturday,Summer
2025-04-26,P017,Microphone,Accessories,208,2800,1079,4,Saturday,Summer
2025-04-26,P018,Projector,Office Equipment,220,35000,678,4,Saturday,Summer
2025-04-26,P019,Gaming Console,Electronics,194,45000,455,4,Saturday,Summer
2025-04-26,P020,Webcam,Accessories,65,2200,391,4,Saturday,Summer
2025-04-27,P001,Laptop,Electronics,62,55000,266,4,Sunday,Summer
2025-04-27,P002,Smartphone,Electronics,151,25000,444,4,Sunday,Summer
2025-04-27,P003,Headphones,Accessories,223,2500,449,4,Sunday,Summer
2025-04-27,P004,Keyboard,Accessories,186,1500,988,4,Sunday,Summer
2025-04-27,P005,Mouse,Accessories,217,800,583,4,Sunday,Summer
2025-04-27,P006,Monitor,Electronics,114,12000,268,4,Sunday,Summer
2025-04-27,P007,Printer,Office Equipment,204,15000,462,4,Sunday,Summer
2025-04-27,P008,Tablet,Electronics,131,18000,397,4,Sunday,Summer
2025-04-27,P009,Smartwatch,Electronics,222,5000,856,4,Sunday,Summer
2025-04-27,P010,Camera,Electronics,224,30000,761,4,Sunday,Summer
2025-04-27,P011,Speaker,Accessories,66,3500,200,4,Sunday,Summer
2025-04-27,P012,Router,Networking,201,2500,992,4,Sunday,Summer
2025-04-27,P013,SSD,Storage,138,4500,438,4,Sunday,Summer
2025-04-27,P014,Hard Disk,Storage,117,4000,871,4,Sunday,Summer
2025-04-27,P015,USB Drive,Storage,170,700,536,4,Sunday,Summer
2025-04-27,P016,Power Bank,Accessories,238,1200,989,4,Sunday,Summer
2025-04-27,P017,Microphone,Accessories,161,2800,736,4,Sunday,Summer
2025-04-27,P018,Projector,Office Equipment,68,35000,1156,4,Sunday,Summer
2025-04-27,P019,Gaming Console,Electronics,173,45000,393,4,Sunday,Summer
2025-04-27,P020,Webcam,Accessories,247,2200,254,4,Sunday,Summer
2025-04-28,P001,Laptop,Electronics,63,55000,969,4,Monday,Summer
2025-04-28,P002,Smartphone,Electronics,168,25000,530,4,Monday,Summer
2025-04-28,P003,Headphones,Accessories,89,2500,1164,4,Monday,Summer
2025-04-28,P004,Keyboard,Accessories,155,1500,545,4,Monday,Summer
2025-04-28,P005,Mouse,Accessories,170,800,651,4,Monday,Summer
2025-04-28,P006,Monitor,Electronics,152,12000,414,4,Monday,Summer
2025-04-28,P007,Printer,Office Equipment,112,15000,1047,4,Monday,Summer
2025-04-28,P008,Tablet,Electronics,205,18000,714,4,Monday,Summer
2025-04-28,P009,Smartwatch,Electronics,78,5000,990,4,Monday,Summer
2025-04-28,P010,Camera,Electronics,178,30000,247,4,Monday,Summer
2025-04-28,P011,Speaker,Accessories,160,3500,258,4,Monday,Summer
2025-04-28,P012,Router,Networking,81,2500,541,4,Monday,Summer
2025-04-28,P013,SSD,Storage,72,4500,426,4,Monday,Summer
2025-04-28,P014,Hard Disk,Storage,83,4000,1169,4,Monday,Summer
2025-04-28,P015,USB Drive,Storage,114,700,315,4,Monday,Summer
2025-04-28,P016,Power Bank,Accessories,224,1200,1056,4,Monday,Summer
2025-04-28,P017,Microphone,Accessories,130,2800,834,4,Monday,Summer
2025-04-28,P018,Projector,Office Equipment,227,35000,224,4,Monday,Summer
2025-04-28,P019,Gaming Console,Electronics,247,45000,463,4,Monday,Summer
2025-04-28,P020,Webcam,Accessories,134,2200,256,4,Monday,Summer
2025-04-29,P001,Laptop,Electronics,182,55000,885,4,Tuesday,Summer
2025-04-29,P002,Smartphone,Electronics,161,25000,390,4,Tuesday,Summer
2025-04-29,P003,Headphones,Accessories,120,2500,329,4,Tuesday,Summer
2025-04-29,P004,Keyboard,Accessories,200,1500,355,4,Tuesday,Summer
2025-04-29,P005,Mouse,Accessories,65,800,631,4,Tuesday,Summer
2025-04-29,P006,Monitor,Electronics,146,12000,548,4,Tuesday,Summer
2025-04-29,P007,Printer,Office Equipment,165,15000,266,4,Tuesday,Summer
2025-04-29,P008,Tablet,Electronics,122,18000,943,4,Tuesday,Summer
2025-04-29,P009,Smartwatch,Electronics,128,5000,907,4,Tuesday,Summer
2025-04-29,P010,Camera,Electronics,159,30000,636,4,Tuesday,Summer
2025-04-29,P011,Speaker,Accessories,111,3500,872,4,Tuesday,Summer
2025-04-29,P012,Router,Networking,132,2500,567,4,Tuesday,Summer
2025-04-29,P013,SSD,Storage,180,4500,422,4,Tuesday,Summer
2025-04-29,P014,Hard Disk,Storage,159,4000,672,4,Tuesday,Summer
2025-04-29,P015,USB Drive,Storage,158,700,805,4,Tuesday,Summer
2025-04-29,P016,Power Bank,Accessories,162,1200,832,4,Tuesday,Summer
2025-04-29,P017,Microphone,Accessories,223,2800,958,4,Tuesday,Summer
2025-04-29,P018,Projector,Office Equipment,62,35000,665,4,Tuesday,Summer
2025-04-29,P019,Gaming Console,Electronics,83,45000,993,4,Tuesday,Summer
2025-04-29,P020,Webcam,Accessories,142,2200,743,4,Tuesday,Summer
2025-04-30,P001,Laptop,Electronics,97,55000,751,4,Wednesday,Summer
2025-04-30,P002,Smartphone,Electronics,81,25000,1128,4,Wednesday,Summer
2025-04-30,P003,Headphones,Accessories,186,2500,412,4,Wednesday,Summer
2025-04-30,P004,Keyboard,Accessories,132,1500,211,4,Wednesday,Summer
2025-04-30,P005,Mouse,Accessories,82,800,1149,4,Wednesday,Summer
2025-04-30,P006,Monitor,Electronics,64,12000,588,4,Wednesday,Summer
2025-04-30,P007,Printer,Office Equipment,129,15000,975,4,Wednesday,Summer
2025-04-30,P008,Tablet,Electronics,69,18000,371,4,Wednesday,Summer
2025-04-30,P009,Smartwatch,Electronics,244,5000,1095,4,Wednesday,Summer
2025-04-30,P010,Camera,Electronics,127,30000,327,4,Wednesday,Summer
2025-04-30,P011,Speaker,Accessories,220,3500,570,4,Wednesday,Summer
2025-04-30,P012,Router,Networking,84,2500,892,4,Wednesday,Summer
2025-04-30,P013,SSD,Storage,188,4500,503,4,Wednesday,Summer
2025-04-30,P014,Hard Disk,Storage,123,4000,1192,4,Wednesday,Summer
2025-04-30,P015,USB Drive,Storage,129,700,1062,4,Wednesday,Summer
2025-04-30,P016,Power Bank,Accessories,216,1200,586,4,Wednesday,Summer
2025-04-30,P017,Microphone,Accessories,72,2800,209,4,Wednesday,Summer
2025-04-30,P018,Projector,Office Equipment,77,35000,1145,4,Wednesday,Summer
2025-04-30,P019,Gaming Console,Electronics,220,45000,810,4,Wednesday,Summer
2025-04-30,P020,Webcam,Accessories,121,2200,547,4,Wednesday,Summer
2025-05-01,P001,Laptop,Electronics,133,55000,347,5,Thursday,Summer
2025-05-01,P002,Smartphone,Electronics,96,25000,1083,5,Thursday,Summer
2025-05-01,P003,Headphones,Accessories,176,2500,879,5,Thursday,Summer
2025-05-01,P004,Keyboard,Accessories,131,1500,491,5,Thursday,Summer
2025-05-01,P005,Mouse,Accessories,91,800,646,5,Thursday,Summer
2025-05-01,P006,Monitor,Electronics,231,12000,1063,5,Thursday,Summer
2025-05-01,P007,Printer,Office Equipment,178,15000,1141,5,Thursday,Summer
2025-05-01,P008,Tablet,Electronics,122,18000,376,5,Thursday,Summer
2025-05-01,P009,Smartwatch,Electronics,112,5000,878,5,Thursday,Summer
2025-05-01,P010,Camera,Electronics,131,30000,721,5,Thursday,Summer
2025-05-01,P011,Speaker,Accessories,155,3500,722,5,Thursday,Summer
2025-05-01,P012,Router,Networking,210,2500,652,5,Thursday,Summer
2025-05-01,P013,SSD,Storage,227,4500,912,5,Thursday,Summer
2025-05-01,P014,Hard Disk,Storage,242,4000,476,5,Thursday,Summer
2025-05-01,P015,USB Drive,Storage,225,700,368,5,Thursday,Summer
2025-05-01,P016,Power Bank,Accessories,75,1200,1123,5,Thursday,Summer
2025-05-01,P017,Microphone,Accessories,76,2800,427,5,Thursday,Summer
2025-05-01,P018,Projector,Office Equipment,156,35000,1097,5,Thursday,Summer
2025-05-01,P019,Gaming Console,Electronics,185,45000,958,5,Thursday,Summer
2025-05-01,P020,Webcam,Accessories,139,2200,694,5,Thursday,Summer
2025-05-02,P001,Laptop,Electronics,132,55000,438,5,Friday,Summer
2025-05-02,P002,Smartphone,Electronics,59,25000,882,5,Friday,Summer
2025-05-02,P003,Headphones,Accessories,98,2500,775,5,Friday,Summer
2025-05-02,P004,Keyboard,Accessories,140,1500,393,5,Friday,Summer
2025-05-02,P005,Mouse,Accessories,180,800,895,5,Friday,Summer
2025-05-02,P006,Monitor,Electronics,61,12000,1103,5,Friday,Summer
2025-05-02,P007,Printer,Office Equipment,141,15000,274,5,Friday,Summer
2025-05-02,P008,Tablet,Electronics,230,18000,751,5,Friday,Summer
2025-05-02,P009,Smartwatch,Electronics,163,5000,325,5,Friday,Summer
2025-05-02,P010,Camera,Electronics,83,30000,1058,5,Friday,Summer
2025-05-02,P011,Speaker,Accessories,104,3500,296,5,Friday,Summer
2025-05-02,P012,Router,Networking,154,2500,910,5,Friday,Summer
2025-05-02,P013,SSD,Storage,121,4500,1005,5,Friday,Summer
2025-05-02,P014,Hard Disk,Storage,64,4000,1044,5,Friday,Summer
2025-05-02,P015,USB Drive,Storage,196,700,856,5,Friday,Summer
2025-05-02,P016,Power Bank,Accessories,81,1200,1018,5,Friday,Summer
2025-05-02,P017,Microphone,Accessories,243,2800,554,5,Friday,Summer
2025-05-02,P018,Projector,Office Equipment,246,35000,205,5,Friday,Summer
2025-05-02,P019,Gaming Console,Electronics,128,45000,473,5,Friday,Summer
2025-05-02,P020,Webcam,Accessories,92,2200,564,5,Friday,Summer
2025-05-03,P001,Laptop,Electronics,191,55000,893,5,Saturday,Summer
2025-05-03,P002,Smartphone,Electronics,241,25000,743,5,Saturday,Summer
2025-05-03,P003,Headphones,Accessories,185,2500,874,5,Saturday,Summer
2025-05-03,P004,Keyboard,Accessories,175,1500,1167,5,Saturday,Summer
2025-05-03,P005,Mouse,Accessories,232,800,388,5,Saturday,Summer
2025-05-03,P006,Monitor,Electronics,244,12000,1144,5,Saturday,Summer
2025-05-03,P007,Printer,Office Equipment,60,15000,462,5,Saturday,Summer
2025-05-03,P008,Tablet,Electronics,235,18000,904,5,Saturday,Summer
2025-05-03,P009,Smartwatch,Electronics,193,5000,217,5,Saturday,Summer
2025-05-03,P010,Camera,Electronics,96,30000,751,5,Saturday,Summer
2025-05-03,P011,Speaker,Accessories,211,3500,1041,5,Saturday,Summer
2025-05-03,P012,Router,Networking,136,2500,617,5,Saturday,Summer
2025-05-03,P013,SSD,Storage,85,4500,732,5,Saturday,Summer
2025-05-03,P014,Hard Disk,Storage,150,4000,373,5,Saturday,Summer
2025-05-03,P015,USB Drive,Storage,77,700,966,5,Saturday,Summer
2025-05-03,P016,Power Bank,Accessories,83,1200,914,5,Saturday,Summer
2025-05-03,P017,Microphone,Accessories,56,2800,324,5,Saturday,Summer
2025-05-03,P018,Projector,Office Equipment,225,35000,673,5,Saturday,Summer
2025-05-03,P019,Gaming Console,Electronics,174,45000,973,5,Saturday,Summer
2025-05-03,P020,Webcam,Accessories,168,2200,862,5,Saturday,Summer
2025-05-04,P001,Laptop,Electronics,146,55000,1124,5,Sunday,Summer
2025-05-04,P002,Smartphone,Electronics,244,25000,415,5,Sunday,Summer
2025-05-04,P003,Headphones,Accessories,214,2500,868,5,Sunday,Summer
2025-05-04,P004,Keyboard,Accessories,137,1500,285,5,Sunday,Summer
2025-05-04,P005,Mouse,Accessories,195,800,490,5,Sunday,Summer
2025-05-04,P006,Monitor,Electronics,184,12000,582,5,Sunday,Summer
2025-05-04,P007,Printer,Office Equipment,163,15000,639,5,Sunday,Summer
2025-05-04,P008,Tablet,Electronics,147,18000,785,5,Sunday,Summer
2025-05-04,P009,Smartwatch,Electronics,231,5000,574,5,Sunday,Summer
2025-05-04,P010,Camera,Electronics,78,30000,951,5,Sunday,Summer
2025-05-04,P011,Speaker,Accessories,114,3500,1093,5,Sunday,Summer
2025-05-04,P012,Router,Networking,58,2500,676,5,Sunday,Summer
2025-05-04,P013,SSD,Storage,206,4500,798,5,Sunday,Summer
2025-05-04,P014,Hard Disk,Storage,98,4000,525,5,Sunday,Summer
2025-05-04,P015,USB Drive,Storage,65,700,1160,5,Sunday,Summer
2025-05-04,P016,Power Bank,Accessories,52,1200,290,5,Sunday,Summer
2025-05-04,P017,Microphone,Accessories,162,2800,1187,5,Sunday,Summer
2025-05-04,P018,Projector,Office Equipment,140,35000,819,5,Sunday,Summer
2025-05-04,P019,Gaming Console,Electronics,167,45000,965,5,Sunday,Summer
2025-05-04,P020,Webcam,Accessories,120,2200,512,5,Sunday,Summer
2025-05-05,P001,Laptop,Electronics,227,55000,852,5,Monday,Summer
2025-05-05,P002,Smartphone,Electronics,175,25000,307,5,Monday,Summer
2025-05-05,P003,Headphones,Accessories,199,2500,221,5,Monday,Summer
2025-05-05,P004,Keyboard,Accessories,156,1500,1025,5,Monday,Summer
2025-05-05,P005,Mouse,Accessories,104,800,1099,5,Monday,Summer
2025-05-05,P006,Monitor,Electronics,195,12000,509,5,Monday,Summer
2025-05-05,P007,Printer,Office Equipment,171,15000,808,5,Monday,Summer
2025-05-05,P008,Tablet,Electronics,229,18000,969,5,Monday,Summer
2025-05-05,P009,Smartwatch,Electronics,245,5000,1072,5,Monday,Summer
2025-05-05,P010,Camera,Electronics,178,30000,933,5,Monday,Summer
2025-05-05,P011,Speaker,Accessories,151,3500,837,5,Monday,Summer
2025-05-05,P012,Router,Networking,196,2500,925,5,Monday,Summer
2025-05-05,P013,SSD,Storage,81,4500,948,5,Monday,Summer
2025-05-05,P014,Hard Disk,Storage,232,4000,1050,5,Monday,Summer
2025-05-05,P015,USB Drive,Storage,163,700,930,5,Monday,Summer
2025-05-05,P016,Power Bank,Accessories,249,1200,436,5,Monday,Summer
2025-05-05,P017,Microphone,Accessories,66,2800,1077,5,Monday,Summer
2025-05-05,P018,Projector,Office Equipment,232,35000,736,5,Monday,Summer
2025-05-05,P019,Gaming Console,Electronics,124,45000,922,5,Monday,Summer
2025-05-05,P020,Webcam,Accessories,74,2200,747,5,Monday,Summer
2025-05-06,P001,Laptop,Electronics,151,55000,367,5,Tuesday,Summer
2025-05-06,P002,Smartphone,Electronics,192,25000,455,5,Tuesday,Summer
2025-05-06,P003,Headphones,Accessories,54,2500,629,5,Tuesday,Summer
2025-05-06,P004,Keyboard,Accessories,164,1500,760,5,Tuesday,Summer
2025-05-06,P005,Mouse,Accessories,248,800,311,5,Tuesday,Summer
2025-05-06,P006,Monitor,Electronics,230,12000,577,5,Tuesday,Summer
2025-05-06,P007,Printer,Office Equipment,118,15000,402,5,Tuesday,Summer
2025-05-06,P008,Tablet,Electronics,158,18000,1120,5,Tuesday,Summer
2025-05-06,P009,Smartwatch,Electronics,162,5000,970,5,Tuesday,Summer
2025-05-06,P010,Camera,Electronics,195,30000,1009,5,Tuesday,Summer
2025-05-06,P011,Speaker,Accessories,71,3500,237,5,Tuesday,Summer
2025-05-06,P012,Router,Networking,103,2500,987,5,Tuesday,Summer
2025-05-06,P013,SSD,Storage,233,4500,762,5,Tuesday,Summer
2025-05-06,P014,Hard Disk,Storage,77,4000,1181,5,Tuesday,Summer
2025-05-06,P015,USB Drive,Storage,88,700,657,5,Tuesday,Summer
2025-05-06,P016,Power Bank,Accessories,53,1200,794,5,Tuesday,Summer
2025-05-06,P017,Microphone,Accessories,211,2800,656,5,Tuesday,Summer
2025-05-06,P018,Projector,Office Equipment,245,35000,920,5,Tuesday,Summer
2025-05-06,P019,Gaming Console,Electronics,120,45000,318,5,Tuesday,Summer
2025-05-06,P020,Webcam,Accessories,96,2200,774,5,Tuesday,Summer
2025-05-07,P001,Laptop,Electronics,73,55000,244,5,Wednesday,Summer
2025-05-07,P002,Smartphone,Electronics,52,25000,799,5,Wednesday,Summer
2025-05-07,P003,Headphones,Accessories,232,2500,656,5,Wednesday,Summer
2025-05-07,P004,Keyboard,Accessories,241,1500,875,5,Wednesday,Summer
2025-05-07,P005,Mouse,Accessories,145,800,391,5,Wednesday,Summer
2025-05-07,P006,Monitor,Electronics,223,12000,382,5,Wednesday,Summer
2025-05-07,P007,Printer,Office Equipment,106,15000,939,5,Wednesday,Summer
2025-05-07,P008,Tablet,Electronics,119,18000,1172,5,Wednesday,Summer
2025-05-07,P009,Smartwatch,Electronics,137,5000,1123,5,Wednesday,Summer
2025-05-07,P010,Camera,Electronics,130,30000,429,5,Wednesday,Summer
2025-05-07,P011,Speaker,Accessories,178,3500,851,5,Wednesday,Summer
2025-05-07,P012,Router,Networking,213,2500,310,5,Wednesday,Summer
2025-05-07,P013,SSD,Storage,225,4500,1196,5,Wednesday,Summer
2025-05-07,P014,Hard Disk,Storage,131,4000,780,5,Wednesday,Summer
2025-05-07,P015,USB Drive,Storage,152,700,861,5,Wednesday,Summer
2025-05-07,P016,Power Bank,Accessories,219,1200,966,5,Wednesday,Summer
2025-05-07,P017,Microphone,Accessories,81,2800,1181,5,Wednesday,Summer
2025-05-07,P018,Projector,Office Equipment,73,35000,654,5,Wednesday,Summer
2025-05-07,P019,Gaming Console,Electronics,194,45000,1187,5,Wednesday,Summer
2025-05-07,P020,Webcam,Accessories,55,2200,513,5,Wednesday,Summer
2025-05-08,P001,Laptop,Electronics,149,55000,595,5,Thursday,Summer
2025-05-08,P002,Smartphone,Electronics,203,25000,924,5,Thursday,Summer
2025-05-08,P003,Headphones,Accessories,111,2500,394,5,Thursday,Summer
2025-05-08,P004,Keyboard,Accessories,152,1500,1146,5,Thursday,Summer
2025-05-08,P005,Mouse,Accessories,227,800,705,5,Thursday,Summer
2025-05-08,P006,Monitor,Electronics,51,12000,1019,5,Thursday,Summer
2025-05-08,P007,Printer,Office Equipment,118,15000,229,5,Thursday,Summer
2025-05-08,P008,Tablet,Electronics,182,18000,1053,5,Thursday,Summer
2025-05-08,P009,Smartwatch,Electronics,58,5000,272,5,Thursday,Summer
2025-05-08,P010,Camera,Electronics,191,30000,797,5,Thursday,Summer
2025-05-08,P011,Speaker,Accessories,179,3500,255,5,Thursday,Summer
2025-05-08,P012,Router,Networking,172,2500,1033,5,Thursday,Summer
2025-05-08,P013,SSD,Storage,145,4500,203,5,Thursday,Summer
2025-05-08,P014,Hard Disk,Storage,178,4000,666,5,Thursday,Summer
2025-05-08,P015,USB Drive,Storage,114,700,654,5,Thursday,Summer
